Date;Time;Latitude;Longitude;Quality;NumSat;Dilution;Altitude;Geoid Separation
03.04.2023;11:11:50;47.21792183;8.680494833;1;5;2.5;512.25;48
03.04.2023;11:11:55;47.21807217;8.680214;1;5;2.5;504.125;48
03.04.2023;11:12:00;47.2181055;8.680132167;1;6;2.25;504.5;48
03.04.2023;11:12:05;47.21812383;8.680082333;1;6;2.25;506.375;48
03.04.2023;11:12:10;47.21815217;8.679998667;1;5;2.5;509.75;48
03.04.2023;11:12:15;47.218195;8.679889833;1;6;2.25;510;48
03.04.2023;11:12:20;47.2182065;8.679841667;1;6;2.25;510.625;48
03.04.2023;11:12:25;47.21816267;8.679801167;1;5;4.5;511;48
03.04.2023;11:12:30;47.21814;8.6797595;1;5;4.5;512.625;48
03.04.2023;11:12:35;47.21826283;8.679578333;1;6;2.25;508.125;48
03.04.2023;11:12:40;47.2182915;8.679454667;1;6;2.25;505.625;48
03.04.2023;11:12:45;47.21831933;8.679452833;1;6;2.25;508.75;48
03.04.2023;11:12:50;47.21832833;8.6794135;1;6;2.25;509.25;48
03.04.2023;11:12:55;47.21833483;8.679383167;1;6;2.25;510.5;48
03.04.2023;11:13:00;47.21838767;8.679269;1;6;2.25;508.875;48
03.04.2023;11:13:05;47.21842233;8.679183667;1;6;2.25;508.75;48
03.04.2023;11:13:10;47.21843217;8.679104167;1;6;2.25;507.375;48
03.04.2023;11:13:15;47.21847133;8.679062833;1;6;2.25;508.25;48
03.04.2023;11:13:20;47.21848167;8.6789975;1;6;2.25;507.75;48
03.04.2023;11:13:25;47.21850833;8.678921167;1;6;2.25;506.5;48
03.04.2023;11:13:30;47.21849867;8.678837667;1;6;2.25;506.375;48
03.04.2023;11:13:35;47.21853033;8.678736833;1;6;2.25;505;48
03.04.2023;11:13:40;47.21845067;8.678718833;1;6;2.25;507.875;48
03.04.2023;11:13:45;47.218454;8.678667167;1;6;2.25;506.75;48
03.04.2023;11:13:50;47.21847367;8.678647167;1;6;2.25;507.125;48
03.04.2023;11:13:55;47.21856633;8.678519833;1;7;2.25;504.375;48
03.04.2023;11:14:00;47.21862467;8.6783655;1;6;2.25;502.125;48
03.04.2023;11:14:05;47.21863083;8.678252167;1;7;4;501.5;48
03.04.2023;11:14:10;47.218647;8.678157833;1;6;4.5;500.75;48
03.04.2023;11:14:15;47.2186825;8.678070167;1;8;4;500.375;48
03.04.2023;11:14:20;47.21871767;8.6780385;1;8;2;501.75;48
03.04.2023;11:14:25;47.21874733;8.677976333;1;7;2;502.25;48
03.04.2023;11:14:30;47.21876783;8.677909167;1;7;2.5;502.25;48
03.04.2023;11:14:35;47.21878383;8.677842;1;8;4.25;502.375;48
03.04.2023;11:14:40;47.21878583;8.677765167;1;8;2;502.25;48
03.04.2023;11:14:45;47.218768;8.677682667;1;8;4.25;502.25;48
03.04.2023;11:14:50;47.21874883;8.6776075;1;9;4.25;502.125;48
03.04.2023;11:14:55;47.21871517;8.677531833;1;11;3.75;502;48
03.04.2023;11:15:00;47.21867183;8.677490667;1;11;2;502.25;48
03.04.2023;11:15:05;47.21862533;8.677465833;1;11;1.75;502.5;48
03.04.2023;11:15:10;47.218565;8.677474;1;11;1.75;502.625;48
03.04.2023;11:15:15;47.21850883;8.677500333;1;11;3.25;502.75;48
03.04.2023;11:15:20;47.21849883;8.677505833;1;9;1.75;503;48
03.04.2023;11:15:25;47.2184925;8.677524167;1;10;2.75;503.25;48
03.04.2023;11:15:30;47.21845817;8.677538833;1;11;1.75;503;48
03.04.2023;11:15:35;47.218437;8.6775675;1;11;1.75;503.375;48
03.04.2023;11:15:40;47.2185005;8.677571667;1;10;1;505.875;48
03.04.2023;11:15:45;47.21852317;8.677579;1;11;1;507.25;48
03.04.2023;11:15:50;47.218536;8.677576;1;11;1;508.375;48
03.04.2023;11:15:55;47.21854567;8.677575333;1;11;1;509.25;48
03.04.2023;11:16:00;47.21854883;8.677575667;1;11;1;510.125;48
03.04.2023;11:16:05;47.218551;8.677577333;1;11;1;510.875;48
03.04.2023;11:16:10;47.2185505;8.677582167;1;11;1;511.75;48
03.04.2023;11:16:15;47.21855217;8.677582167;1;11;1;512.375;48
03.04.2023;11:16:20;47.2185525;8.677581833;1;11;1;513.125;48
03.04.2023;11:16:25;47.21856017;8.677580333;1;11;1;513.375;48
03.04.2023;11:16:30;47.21855517;8.677583;1;11;1;513.75;48
03.04.2023;11:16:35;47.21854783;8.677588;1;10;1;514;48
03.04.2023;11:16:40;47.21854283;8.677590333;1;10;1;514.375;48
03.04.2023;11:16:45;47.21853667;8.677596833;1;10;1.75;514.75;48
03.04.2023;11:16:50;47.21853017;8.677600667;1;11;1.75;514.625;48
03.04.2023;11:16:55;47.21852483;8.677602;1;10;1.75;514.5;48
03.04.2023;11:17:00;47.21852117;8.677606833;1;10;1.75;514.375;48
03.04.2023;11:17:05;47.21851717;8.677612;1;11;1.75;514.5;48
03.04.2023;11:17:10;47.21849617;8.677624;1;11;1.75;514.25;48
03.04.2023;11:17:15;47.21848383;8.677628333;1;11;1.75;514.125;48
03.04.2023;11:17:20;47.21848317;8.677628833;1;11;1.75;513.875;48
03.04.2023;11:17:25;47.21848133;8.677626;1;11;1.75;513.75;48
03.04.2023;11:17:30;47.21848467;8.677612333;1;10;2;513.5;48
03.04.2023;11:17:35;47.21848883;8.677596;1;11;2;513.25;48
03.04.2023;11:17:40;47.21848717;8.677565667;1;10;2;513.25;48
03.04.2023;11:17:45;47.21847967;8.677519;1;9;1.5;513.5;48
03.04.2023;11:17:50;47.21846383;8.677528833;1;9;1.5;513.5;48
03.04.2023;11:17:55;47.2186025;8.6774865;1;8;1.25;513.25;48
03.04.2023;11:18:00;47.21890033;8.677350333;1;6;2;513.125;48
03.04.2023;11:18:05;47.2192085;8.677003833;1;7;1.5;512.875;48
03.04.2023;11:18:10;47.21957367;8.676575667;1;6;1.75;512.75;48
03.04.2023;11:18:15;47.22004133;8.676266333;1;6;2.5;512.75;48
03.04.2023;11:18:20;47.22057583;8.675930167;1;8;1.75;512.625;48
03.04.2023;11:18:25;47.22107117;8.675592167;1;9;1.5;512.375;48
03.04.2023;11:18:30;47.22137367;8.675239667;1;6;2;511.875;48
03.04.2023;11:18:35;47.22152833;8.675036833;1;8;1.5;511.75;48
03.04.2023;11:18:40;47.22154833;8.674992667;1;6;2;511.75;48
03.04.2023;11:18:45;47.2215315;8.674956667;1;5;2.5;511.5;48
03.04.2023;11:18:50;47.221589;8.674831333;1;7;4.5;510.875;48
03.04.2023;11:18:55;47.22170783;8.674716833;1;9;4.5;510.5;48
03.04.2023;11:19:00;47.22191233;8.674541167;1;6;5;510.375;48
03.04.2023;11:19:05;47.2222835;8.674408333;1;7;1.75;510.125;48
03.04.2023;11:19:10;47.22272733;8.674084833;1;6;2.25;509.375;48
03.04.2023;11:19:15;47.22319467;8.673804667;1;7;2.25;508.75;48
03.04.2023;11:19:20;47.22356517;8.6736095;1;6;2;508.25;48
03.04.2023;11:19:25;47.223806;8.673453333;1;8;1.25;506.625;48
03.04.2023;11:19:30;47.22384517;8.673385667;1;7;2.25;505.875;48
03.04.2023;11:19:35;47.22381383;8.67337;1;7;1.5;505.25;48
03.04.2023;11:19:40;47.22379283;8.673372167;1;8;1.25;504.625;48
03.04.2023;11:19:45;47.22379183;8.6734195;1;9;1.5;504.25;48
03.04.2023;11:19:50;47.223895;8.673222;1;8;1.25;504;48
03.04.2023;11:19:55;47.22415667;8.672962;1;9;1.25;503.625;48
03.04.2023;11:20:00;47.22454733;8.672590333;1;9;1.25;502.75;48
03.04.2023;11:20:05;47.22512567;8.6720265;1;8;2;500.25;48
03.04.2023;11:20:10;47.22558017;8.671574667;1;9;1.25;499.25;48
03.04.2023;11:20:15;47.22610317;8.6712025;1;7;2;498.25;48
03.04.2023;11:20:20;47.2264605;8.670850167;1;10;1.25;495.375;48
03.04.2023;11:20:25;47.226913;8.670556667;1;7;2.5;494.25;48
03.04.2023;11:20:30;47.22703383;8.6703435;1;8;1.25;492.5;48
03.04.2023;11:20:35;47.2272815;8.670334;1;8;1.25;491.875;48
03.04.2023;11:20:40;47.22745633;8.670384667;1;7;1.75;491.25;48
03.04.2023;11:20:45;47.22757083;8.6704775;1;9;1.25;490.375;48
03.04.2023;11:20:50;47.22761117;8.670487;1;8;1.25;489.875;48
03.04.2023;11:20:55;47.2276445;8.6704865;1;8;1.25;489.25;48
03.04.2023;11:21:00;47.22787033;8.67059;1;8;1.25;488.25;48
03.04.2023;11:21:05;47.2280905;8.670876833;1;7;1.25;486;48
03.04.2023;11:21:10;47.2283935;8.671183333;1;8;1.25;484.75;48
03.04.2023;11:21:15;47.228664;8.671464667;1;6;2.75;484.125;48
03.04.2023;11:21:20;47.22906133;8.671701667;1;8;2.75;483.375;48
03.04.2023;11:21:25;47.2294385;8.671830667;1;6;2;482.75;48
03.04.2023;11:21:30;47.2295915;8.671934667;1;8;2.75;481.25;48
03.04.2023;11:21:35;47.22962583;8.671994833;1;8;2.75;480.625;48
03.04.2023;11:21:40;47.22956783;8.6720285;1;8;1.25;479.125;48
03.04.2023;11:21:45;47.229564;8.6719665;1;9;1.25;478.125;48
03.04.2023;11:21:50;47.22964483;8.671937667;1;9;2.25;475.75;48
03.04.2023;11:21:55;47.22955733;8.672112833;1;9;1.25;475;48
03.04.2023;11:22:00;47.22955367;8.672570333;1;8;1.25;475;48
03.04.2023;11:22:05;47.22953933;8.673134833;1;9;2;474;48
03.04.2023;11:22:10;47.22974317;8.673771667;1;9;1.25;472.375;48
03.04.2023;11:22:15;47.22975983;8.673993833;1;9;1.25;471;48
03.04.2023;11:22:20;47.22947667;8.674229667;1;9;1.25;468;48
03.04.2023;11:22:25;47.22928567;8.674426333;1;10;1;467.75;48
03.04.2023;11:22:30;47.22916683;8.6746505;1;9;2;466.75;48
03.04.2023;11:22:35;47.229115;8.674757833;1;7;2;465.125;48
03.04.2023;11:22:40;47.22912233;8.674739833;1;7;2.25;464.125;48
03.04.2023;11:22:45;47.22909833;8.674797333;1;9;1.25;463.5;48
03.04.2023;11:22:50;47.22917083;8.674890333;1;8;2;462.875;48
03.04.2023;11:22:55;47.22933467;8.6750775;1;9;2.5;462.25;48
03.04.2023;11:23:00;47.22939933;8.675131833;1;10;3.75;461.25;48
03.04.2023;11:23:05;47.22929217;8.675073;1;10;1;460.25;48
03.04.2023;11:23:10;47.22931167;8.674980167;1;9;1.25;458.875;48
03.04.2023;11:23:15;47.22929967;8.674937;1;10;1.75;458.75;48
03.04.2023;11:23:20;47.22926;8.674855;1;10;1.75;458.25;48
03.04.2023;11:23:25;47.229291;8.6748025;1;10;1;457.5;48
03.04.2023;11:23:30;47.2293505;8.674821;1;11;1;457.25;48
03.04.2023;11:23:35;47.22939533;8.6750175;1;11;1;456.375;48
03.04.2023;11:23:40;47.22946967;8.6751535;1;9;1.25;455.5;48
03.04.2023;11:23:45;47.22953117;8.6751995;1;8;1.5;455.25;48
03.04.2023;11:24:05;47.22945667;8.674731167;1;3;4.25;455;48
03.04.2023;11:24:10;47.22957467;8.675087833;1;11;1.25;452.875;48
03.04.2023;11:24:15;47.22968833;8.675232667;1;11;1;449.625;48
03.04.2023;11:24:20;47.22970217;8.675239667;1;11;1.75;447.875;48
03.04.2023;11:24:25;47.2297165;8.675310167;1;11;1.75;445.75;48
03.04.2023;11:24:30;47.229716;8.6753035;1;11;1.25;444.625;48
03.04.2023;11:24:35;47.22974483;8.6753285;1;11;1.5;442.125;48
03.04.2023;11:24:40;47.229765;8.675320833;1;11;1.25;440.25;48
03.04.2023;11:24:45;47.22977617;8.675310333;1;11;1;438.25;48
03.04.2023;11:24:50;47.2297765;8.6753165;1;11;1.25;437.25;48
03.04.2023;11:24:55;47.22978633;8.675310167;1;11;1.25;435.625;48
03.04.2023;11:25:00;47.22981367;8.675305333;1;11;2;434.375;48
03.04.2023;11:25:05;47.229812;8.675293667;1;11;1.25;432.625;48
03.04.2023;11:25:10;47.229825;8.675318;1;10;1.25;431.75;48
03.04.2023;11:25:15;47.22983283;8.675351833;1;11;1.25;431.125;48
03.04.2023;11:25:20;47.229835;8.675368;1;11;1.25;430.375;48
03.04.2023;11:25:25;47.2298355;8.675378833;1;11;1.25;429.5;48
03.04.2023;11:25:30;47.22983517;8.675380333;1;11;1.25;428.25;48
03.04.2023;11:25:35;47.229838;8.675373833;1;11;1;427.125;48
03.04.2023;11:25:40;47.22983983;8.6753685;1;11;1;426.25;48
03.04.2023;11:25:45;47.22986183;8.675344333;1;11;1.25;421;48
03.04.2023;11:25:50;47.2298775;8.675321;1;10;1.75;420.125;48
03.04.2023;11:25:55;47.22989383;8.675284833;1;10;1.75;417.5;48
03.04.2023;11:26:00;47.22989733;8.6752655;1;11;1.75;413.25;48
03.04.2023;11:26:05;47.229876;8.675227;1;11;2;410.25;48
03.04.2023;11:26:10;47.2298515;8.675178833;1;10;1.75;406.625;48
03.04.2023;11:26:15;47.22985167;8.675160333;1;10;1.25;403.375;48
03.04.2023;11:26:20;47.22987183;8.675157167;1;11;1.25;400.75;48
03.04.2023;11:26:25;47.22982333;8.675182833;1;11;1.25;401.75;48
03.04.2023;11:26:30;47.2298075;8.6752255;1;11;1;406.5;48
03.04.2023;11:26:35;47.22980933;8.675202833;1;11;1.5;405.375;48
03.04.2023;11:26:40;47.2298125;8.675223167;1;11;1.5;400.75;48
03.04.2023;11:26:45;47.22980033;8.6752245;1;11;1.25;398.375;48
03.04.2023;11:26:50;47.2297995;8.675123833;1;11;1.25;403.375;48
03.04.2023;11:26:55;47.2298375;8.675104;1;11;1.75;404.75;48
03.04.2023;11:27:00;47.22985367;8.675092167;1;11;1.5;405.875;48
03.04.2023;11:27:05;47.22982733;8.6750775;1;10;1;406.25;48
03.04.2023;11:27:10;47.22981;8.6750695;1;10;1.25;405.625;48
03.04.2023;11:27:15;47.22980567;8.675050333;1;5;1.5;405.25;48
03.04.2023;11:27:25;47.22982167;8.674944;1;6;2;405.125;48
03.04.2023;11:27:30;47.229831;8.674896333;1;6;2.25;405.625;48
03.04.2023;11:27:35;47.2298225;8.674876667;1;6;1.5;406.125;48
03.04.2023;11:27:40;47.2297985;8.6749;1;6;1.5;406.75;48
03.04.2023;11:27:45;47.229782;8.674931833;1;5;4.25;407.125;48
03.04.2023;11:28:00;47.22984183;8.674963333;1;4;2;407.75;48
03.04.2023;11:28:10;47.22984583;8.6749635;1;4;4.25;408.125;48
03.04.2023;11:28:15;47.22982683;8.6750075;1;4;4.25;408.625;48
03.04.2023;11:28:20;47.2298225;8.675039167;1;4;2.25;408.75;48
03.04.2023;11:28:25;47.22980917;8.675055833;1;4;2.25;408.75;48
03.04.2023;11:28:30;47.229803;8.675056;1;3;3.75;408.625;48
03.04.2023;11:29:05;47.2298275;8.674868;1;5;1.75;408.625;48
03.04.2023;11:29:15;47.22980367;8.674918167;1;4;3.5;408.625;48
03.04.2023;11:29:20;47.229795;8.674948167;1;3;17.5;408.625;48
03.04.2023;11:29:30;47.229901;8.674933333;1;4;10.75;408.625;48
03.04.2023;11:59:05;47.41115767;8.543678;1;8;1.75;450.25;48
03.04.2023;11:59:10;47.41113217;8.544039167;1;9;1.75;456.125;48
03.04.2023;11:59:15;47.41117217;8.543844833;1;9;2;462.875;48
03.04.2023;11:59:20;47.411415;8.543709333;1;9;2;461;48
03.04.2023;11:59:25;47.4114295;8.543594333;1;8;2;460.375;48
03.04.2023;11:59:30;47.41104417;8.543513333;1;9;1.5;453.75;48
03.04.2023;11:59:35;47.411029;8.5434395;1;9;1.5;451.5;48
03.04.2023;11:59:40;47.41086467;8.543462;1;11;3;454.75;48
03.04.2023;11:59:45;47.41077917;8.543554333;1;10;2;453.625;48
03.04.2023;11:59:50;47.41070017;8.543582833;1;10;2.5;452.625;48
03.04.2023;11:59:55;47.41087917;8.543572333;1;11;2.25;457.125;48
03.04.2023;12:00:00;47.410902;8.543601167;1;12;1.5;456.75;48
03.04.2023;12:00:05;47.41079383;8.543617333;1;12;1.5;461.625;48
03.04.2023;12:00:10;47.41078167;8.543547;1;10;1;463.75;48
03.04.2023;12:08:45;47.4104155;8.543198167;1;5;2.5;463.75;48
03.04.2023;12:08:50;47.4106565;8.543754167;1;8;1.25;464.75;48
03.04.2023;12:08:55;47.410719;8.543854;1;10;1;466.375;48
03.04.2023;12:09:00;47.4107325;8.543903167;1;10;1;467.125;48
03.04.2023;12:09:05;47.41072983;8.5439525;1;10;1;467.25;48
03.04.2023;12:09:10;47.41071667;8.543979167;1;10;1;467.75;48
03.04.2023;12:09:15;47.41066917;8.543980833;1;11;1;469.125;48
03.04.2023;12:09:20;47.410607;8.543940667;1;9;1;469.75;48
03.04.2023;12:09:25;47.410577;8.543981667;1;7;1.25;469.75;48
03.04.2023;12:09:30;47.41051817;8.544001833;1;7;1.25;470.625;48
03.04.2023;12:09:35;47.41026783;8.543983667;1;11;1;472.625;48
03.04.2023;12:09:40;47.41006833;8.543905667;1;8;1.25;473.75;48
03.04.2023;12:09:45;47.4099355;8.543734833;1;10;1;475.625;48
03.04.2023;12:09:50;47.40988383;8.5436485;1;10;1;476.5;48
03.04.2023;12:09:55;47.40984083;8.543674167;1;10;1;477.25;48
03.04.2023;12:10:00;47.40979067;8.543702833;1;10;1;478.75;48
03.04.2023;12:10:05;47.409631;8.5436755;1;9;1.25;479.5;48
03.04.2023;12:10:10;47.409561;8.543636333;1;9;1.5;480.25;48
03.04.2023;12:10:15;47.4095005;8.5436255;1;9;1.25;480.75;48
03.04.2023;12:10:20;47.40952483;8.5435375;1;10;1.25;480.25;48
03.04.2023;12:10:25;47.409462;8.543556667;1;9;1.25;480.25;48
03.04.2023;12:10:30;47.40945783;8.543575167;1;9;1.25;480.375;48
03.04.2023;12:10:35;47.4094685;8.543659833;1;7;1.5;481.75;48
03.04.2023;12:10:40;47.4095495;8.54387;1;9;1.25;480;48
03.04.2023;12:10:45;47.4095045;8.543917;1;9;1.25;478.75;48
03.04.2023;12:10:50;47.4094525;8.543943833;1;10;1.25;477.75;48
03.04.2023;12:10:55;47.40946117;8.543949833;1;4;2.75;477.375;48
03.04.2023;12:11:00;47.409429;8.543945167;1;8;1.5;477;48
03.04.2023;12:11:05;47.40939467;8.543940167;1;8;1.5;476.75;48
03.04.2023;12:11:10;47.4093095;8.544023167;1;8;1.75;476.625;48
03.04.2023;12:11:15;47.40931983;8.544025;1;8;1.75;476.75;48
03.04.2023;12:11:20;47.40929817;8.543991833;1;8;1.75;476.875;48
03.04.2023;12:11:25;47.409278;8.544027333;1;8;1.5;477.125;48
03.04.2023;12:11:30;47.40933183;8.544045333;1;7;1.5;476.625;48
03.04.2023;12:11:35;47.40939333;8.544037833;1;8;1.25;476;48
03.04.2023;12:11:40;47.409408;8.5440125;1;9;1.5;476.125;48
03.04.2023;12:11:45;47.4094325;8.543952833;1;9;1.5;475.125;48
03.04.2023;12:11:50;47.40944917;8.543930667;1;9;1.5;474.25;48
03.04.2023;12:11:55;47.4094695;8.543931833;1;8;1.5;474;48
03.04.2023;12:12:05;47.40952233;8.543960333;1;6;1.25;473.875;48
03.04.2023;12:12:15;47.40952383;8.543982667;1;7;1.75;473.75;48
03.04.2023;12:12:25;47.4096585;8.543990667;1;5;3.5;473.375;48
03.04.2023;12:12:30;47.40971117;8.5439825;1;4;5.25;473.375;48
03.04.2023;12:12:35;47.4097465;8.543853667;1;3;4.5;473.25;48
03.04.2023;12:12:45;47.40981667;8.5438485;1;3;5.25;473.25;48
03.04.2023;12:13:10;47.40958117;8.543853833;1;4;2.25;473.25;48
03.04.2023;12:13:20;47.40956633;8.5438245;1;4;2.5;473.25;48
03.04.2023;12:13:25;47.409567;8.543825;1;4;3.25;473.25;48
03.04.2023;12:13:30;47.40953483;8.543861833;1;4;5.25;473.25;48
03.04.2023;12:13:35;47.4095305;8.543923167;1;3;5.25;473.25;48
03.04.2023;12:13:40;47.40964783;8.543849167;1;7;1.5;473.25;48
03.04.2023;12:14:00;47.40941917;8.543916833;1;8;1.25;473.25;48
03.04.2023;12:14:05;47.40935667;8.543704667;1;8;2.5;473.25;48
03.04.2023;12:14:10;47.4093865;8.543661;1;9;2;473.25;48
03.04.2023;12:14:15;47.40944417;8.543654667;1;9;1.25;473.375;48
03.04.2023;12:14:20;47.40951333;8.543663667;1;9;2;473.75;48
03.04.2023;12:14:25;47.40959283;8.543653;1;9;2;474.125;48
03.04.2023;12:14:30;47.40957283;8.543768333;1;9;1.5;474.375;48
03.04.2023;12:14:35;47.40956167;8.543912667;1;10;1.5;474.5;48
03.04.2023;12:14:40;47.40960633;8.544008;1;10;1.5;474.625;48
03.04.2023;12:14:45;47.40961683;8.544107667;1;10;1.75;474.75;48
03.04.2023;12:14:50;47.40961367;8.544198;1;10;1.5;474.75;48
03.04.2023;12:14:55;47.409633;8.544234667;1;10;1.25;474.75;48
03.04.2023;12:15:00;47.4096615;8.544305667;1;9;1.75;474.75;48
03.04.2023;12:15:05;47.40967117;8.544363667;1;8;1.25;475.125;48
03.04.2023;12:15:10;47.40970767;8.544348667;1;8;1.25;475.625;48
03.04.2023;12:15:15;47.40977117;8.544401333;1;8;1.25;476.125;48
03.04.2023;12:15:20;47.409819;8.544473833;1;10;1.75;476.25;48
03.04.2023;12:15:25;47.40983467;8.544513167;1;11;1.25;476.375;48
03.04.2023;12:15:30;47.409957;8.544704667;1;11;1.25;476.625;48
03.04.2023;12:15:35;47.4100375;8.544875833;1;11;1.5;476.75;48
03.04.2023;12:15:40;47.4099235;8.544962;1;11;1.5;476.125;48
03.04.2023;12:15:45;47.40990767;8.545081;1;11;1.25;475.875;48
03.04.2023;12:15:50;47.40989933;8.545155;1;11;1.25;475.875;48
03.04.2023;12:15:55;47.40993383;8.545247;1;10;1.25;476;48
03.04.2023;12:16:00;47.4099865;8.545337667;1;10;1.25;476.125;48
03.04.2023;12:16:05;47.41002767;8.545374167;1;11;1.25;476.25;48
03.04.2023;12:16:10;47.41011983;8.545409833;1;9;1.75;476.25;48
03.04.2023;12:16:15;47.41008567;8.545465667;1;9;1.25;477.25;48
03.04.2023;12:16:20;47.41008533;8.545494;1;9;1.25;477.5;48
03.04.2023;12:16:25;47.41013783;8.545614333;1;9;1.25;477.75;48
03.04.2023;12:16:30;47.41017933;8.545790833;1;10;1.75;478.375;48
03.04.2023;12:16:35;47.4100835;8.5459675;1;9;1.5;478.75;48
03.04.2023;12:16:40;47.4100445;8.546064667;1;9;1.5;478.875;48
03.04.2023;12:16:45;47.4100225;8.5461305;1;9;1.5;478.875;48
03.04.2023;12:16:50;47.40997717;8.546177167;1;9;2;479;48
03.04.2023;12:16:55;47.40994383;8.546169;1;10;1.5;479.25;48
03.04.2023;12:17:00;47.4098805;8.546158167;1;9;1.5;479.25;48
03.04.2023;12:17:05;47.40978783;8.546125;1;9;1.5;479.375;48
03.04.2023;12:17:10;47.40971133;8.546112333;1;9;1.5;479.5;48
03.04.2023;12:17:15;47.40964933;8.546094667;1;9;1.5;479.625;48
03.04.2023;12:17:20;47.40958883;8.546080833;1;9;1.5;479.625;48
03.04.2023;12:17:25;47.40951433;8.546094333;1;9;1.5;479.75;48
03.04.2023;12:17:30;47.40942917;8.546127333;1;10;1.5;479.75;48
03.04.2023;12:17:35;47.409363;8.546128167;1;9;1.5;479.875;48
03.04.2023;12:17:40;47.40930183;8.546130333;1;10;1.5;480;48
03.04.2023;12:17:45;47.40924467;8.546162167;1;9;1.5;480.125;48
03.04.2023;12:17:50;47.40921067;8.546305667;1;10;2.25;480;48
03.04.2023;12:17:55;47.40917433;8.546397167;1;9;1.5;480.125;48
03.04.2023;12:18:00;47.40911267;8.546468;1;10;1;480.625;48
03.04.2023;12:18:05;47.40905033;8.546462167;1;11;1.5;481;48
03.04.2023;12:18:10;47.40894583;8.5466635;1;10;1.5;481.25;48
03.04.2023;12:18:15;47.40889017;8.546814333;1;10;1.5;481.25;48
03.04.2023;12:18:20;47.40886833;8.546910667;1;10;1;481.125;48
03.04.2023;12:18:25;47.408889;8.546979;1;11;1;481;48
03.04.2023;12:18:30;47.40891517;8.547067;1;11;1;480.75;48
03.04.2023;12:18:35;47.4089325;8.5471765;1;11;1;480.25;48
03.04.2023;12:18:40;47.40897333;8.547241833;1;10;1.5;480;48
03.04.2023;12:18:45;47.4089945;8.547434;1;10;2;481.375;48
03.04.2023;12:18:50;47.40907833;8.547648167;1;10;1.5;480.25;48
03.04.2023;12:18:55;47.4090805;8.547724;1;11;1.5;480.375;48
03.04.2023;12:19:00;47.40900833;8.547785167;1;11;1.5;481.125;48
03.04.2023;12:19:05;47.40897917;8.547885;1;11;1.75;481.75;48
03.04.2023;12:19:10;47.40897167;8.547956;1;11;1.5;482.375;48
03.04.2023;12:19:15;47.408912;8.548007667;1;11;1.25;484.125;48
03.04.2023;12:19:20;47.40886083;8.548091833;1;11;1.25;486.375;48
03.04.2023;12:19:25;47.40884483;8.548182167;1;11;1;487.125;48
03.04.2023;12:19:30;47.4088365;8.548250167;1;11;1.5;487;48
03.04.2023;12:19:35;47.40883967;8.548349667;1;11;1.75;487.125;48
03.04.2023;12:19:40;47.40883467;8.5484755;1;11;1.75;487.25;48
03.04.2023;12:19:45;47.408836;8.548621833;1;11;1.75;487.25;48
03.04.2023;12:19:50;47.4088205;8.548764167;1;11;1.75;487.25;48
03.04.2023;12:19:55;47.40880433;8.548882333;1;11;1.75;487.25;48
03.04.2023;12:20:00;47.40878167;8.5489925;1;11;1.75;487.25;48
03.04.2023;12:20:05;47.40875667;8.549106833;1;11;1.75;487.25;48
03.04.2023;12:20:10;47.40872867;8.549175667;1;11;1.75;487.25;48
03.04.2023;12:20:15;47.408712;8.549246167;1;11;1.5;487.25;48
03.04.2023;12:20:20;47.408719;8.549346167;1;11;1.75;487.25;48
03.04.2023;12:20:25;47.40870983;8.549442667;1;11;1.75;487.25;48
03.04.2023;12:20:30;47.4086795;8.549493333;1;10;1.5;487.25;48
03.04.2023;12:20:35;47.40869267;8.549612333;1;11;1.75;487.25;48
03.04.2023;12:20:40;47.40866583;8.549722333;1;11;1.75;487.25;48
03.04.2023;12:20:45;47.40864383;8.549791833;1;11;1.5;487.375;48
03.04.2023;12:20:50;47.40861933;8.54993;1;11;1.5;487;48
03.04.2023;12:20:55;47.40858617;8.550034;1;11;2.25;486.75;48
03.04.2023;12:21:00;47.40861917;8.550113667;1;10;1.5;486.625;48
03.04.2023;12:21:05;47.40863717;8.550214;1;10;1.75;486.5;48
03.04.2023;12:21:10;47.40867333;8.550313;1;10;2;486.25;48
03.04.2023;12:21:15;47.40869167;8.550412833;1;10;1.75;486;48
03.04.2023;12:21:20;47.40865783;8.550470667;1;10;1.25;486.75;48
03.04.2023;12:21:25;47.40878783;8.550444167;1;11;1.5;482.625;48
03.04.2023;12:21:30;47.4087965;8.550499167;1;11;1.5;480.25;48
03.04.2023;12:21:35;47.40879217;8.5506075;1;11;2.75;478.375;48
03.04.2023;12:21:40;47.4087565;8.550634833;1;11;1.5;476.375;48
03.04.2023;12:21:45;47.40870367;8.550726167;1;11;1.5;475.5;48
03.04.2023;12:21:50;47.4086525;8.550782333;1;11;1.75;475.75;48
03.04.2023;12:21:55;47.40859317;8.550925333;1;11;1.75;475.5;48
03.04.2023;12:22:00;47.40857383;8.551024333;1;11;1.5;475;48
03.04.2023;12:22:05;47.4085715;8.551111;1;11;1.5;474.125;48
03.04.2023;12:22:10;47.40854517;8.5512035;1;11;1.5;473.75;48
03.04.2023;12:22:15;47.40850967;8.551300333;1;11;1.75;473.625;48
03.04.2023;12:22:20;47.408491;8.551397667;1;10;1.75;473.5;48
03.04.2023;12:22:25;47.4084495;8.551457;1;11;1.5;474;48
03.04.2023;12:22:30;47.40841717;8.551541667;1;11;1.5;473.875;48
